id	document	label
4002735	저도 지금보고있어요 ㅋㅋㅋ	1
9657049	에르체베트 바토리의 대한 얘기는 많이 있죠. 피의 여왕 바토리와 왕족들의 희생양 바토리 하지만 피의 여왕이라는 얘기가 더 유명하기에 영화도 그쪽으로 만든듯 싶습니다. 또 다른 얘기를 보면 참 안타까운 비운의 여인일뿐인데 말이죠	0
1341597	계속 울었다..ㅜㅜ	1
9996974	음... 누가 가해자이고 누가 피해자인지?	0
10251991	저희 엄마도 재밌다고 하고 곰도 귀엽고 웃기면서 감동적이네요 추천합니다	1
8022195	쓸데없이 분량이 많고 지루한 드라마 파트+영양가 없는 액션 파트	0
9606684	오랜만에 괜찮은 영화 한편 봤네요	1
8071959	캐스팅도 거참 최악이고 배우들 얼굴도 진짜 억울하다 억울해연기(???) 진짜 발연기도 아니고 발톱 때연기랄까 진짜 해도 너무한다	0
8721744	깊이 있고 여운이 남는 영화배우들 연기가 인상적이네요	1
9061953	솔직히 이거 안본사람은 간첩, 모르는 사람은 간첩, 이건진짜 신의 한수	1
10197482	진심 핵노잼 감독의 역량을 따져볼 필요성을 느끼는 영화	0
7265430	아...완죤반했엇...♥ 주인공인 팡지엔...?인가?완죤 멋져...♥.♥	1
10245481	영화 루시+좀비오 합쳐놓은영화 같네요. 루시의 뇌사용으로 초능력... 죽은자도 되살리는 좀비오의 약물... 흠.. 재미는 별로 없어요	0
7332082	스탤론의 특유의 코미디 연기 스나입스의 신랄한 연기 그리고 연출에서 나오는 빛이 발하는 특별한 영화인 것 같다...	1
8863240	난 그게 짜증나는거야. 왜 주인공은 총알 한방도안맞고 다 죽이냐고. 공감이안돼 공감이.. 왜 다 주인공앞에서 파김치처럼 쓰러지냐고 ㅋㅋㅋ백악관도 뚫은놈들이	0
3926617	실망이다.	0
7927318	이건 정말 명작이네요	1
7272331	킬링타임용으로최고	1
8762062	강용석씨 64회 문제 본질은 보지 못하고감정에 휘둘려 말 하고 있는데잘라먹고 비판은 논리적으로 해야지우기는게 아닙니다 이번회 보고 너무 실망스럽네요강용석씨 프로그램 다른것도 보기 싫어지네요	0
8022066	영화초반부에 힌트가 너무 약함. 별생각을 다하게 만들어놓고 애매하게 끝맺어버림. 키포인트가 섬 밖에있었음 . 치사하다고나 할까?	0
7867768	짱개같은 영화	0
8835611	단연 최고의 영화....	1
9979669	6월 6일 현충일. 감사합니다.	1
8613608	제 아들이 제목이 야하대요	0
6997152	다른 극장판보다 색다르고 좋았어요	1
229885	궁금하오! 제작비의 태반을 도대체 어디에 쏟은건지	0
748006	21세기들어 최악의 영화중 한편.	0
8168194	욕심은 악을 낳고, 악은 또 다른 악을 낳는다.절대적인 선은 지구상에 없다.	1
9713527	다람쥐들이 귀여울뿐 아무것도없다	0
9811973	의젖과 노계의 향연 ..	0
4849659	읭...응?	0
10128708	1점도 아까운 쓰레기 초반 20분동안 떠들기만하고 이런 영화를 왜 핸드카메라로 찍는지 정신사나워서 집중도 안되는데 내용도 없음.인간들 떠드는게 다다 괴물영화 개뿔	0
8645002	아직 8화까지밖에 안나온상태지만 보는 내내 눈을 뗄수없게만드는 몰입감, 그리고 긴장감, 배우들의 연기력이 더해져서 2014년 최고의 드라마라고 생각됩니다.	1
9926162	매드맥스 1편은 그냥 예고편이라 생각하라 보라 했지만 진짜 너무 지루하고 재미도 없고 액션도 없다.확실히 1편은 재미없다.이제 2편 보고 평 남기마	0
7928659	저한테 황금시간인 밤10시에 지상파가 아니 케이블보게 만들었어요..정말 대단함ㅎㅎ그녀의 신화 너무재밌ㅇ어요..한회 한회볼때마다 지루하지 않고 시간가는줄 모르겠어요~지상파면 완전 대박인데 아쉽네요..ㅠㅠㅠ	1
1140758	생구라 좆쳐발라라 이게 무슨 2편이냐 ㅋㅋ	0
2527895	화면과 소리만 좋음.그게 끝	0
4741857	차라리.. 프레디랑 제이슨이 싸우는게 더 재밌었지....에휴...SF도아니고 ㅋㅋ;	0
5017459	이 영화를 알게해주신 교수님께 진심으로 감사드린다... 초록...초몽환적이야...	1
9864280	평점이 예상보다 낮아서 놀랐어요저는 학교에서 선생님께서 보여주셔서 보게됐는데 너무 재밌게봤어요친구들이랑 수다도 별로 안떨고 몰입해서 재밌게봤어요!ost도 너무 좋아용	1
8456263	역시 명작 ~ 최고입니다	1
9331712	여러가지 교훈을 느꼈네요 이영화를보고 원작이 너무좋아서 보았더니 영화도 만점이네요 모자란 아버지와 어머니사이에서 완득이가 대단하네요	1
10017281	어차피 죽을텐데 사람은 왜 사는가?	1
3659389	갠적으로 힐러리더프를 아끼지만...이 영화는 보는 내내 지루했다.....	0
267621	키아누의 연기변신은 괜찮았으나 도대체 이게 영환지..	0
10094445	점수 너무짜다..10점이지이건ㅠㅠ	1
3407342	농담 따먹기 수준도 안 된다	0
7700083	평점이 너무 높아서 낮추기용으로 1점만 / 개인적으로 5~6점 정도임	0
8906134	개인적으로 라비앙 로즈라는 노래는 인연이 깊은 노래라 이런 노래를 부른 사람이 대체 누굴까 생각해봤습니다. 그리고 이디스 피아프를 알게되었고 정말 감상하길 잘했다고 생각합니다.	1
9332701	가슴에 진한 여운이 남아있는 좋은작품 입니다.... 사치코. 후나우타 노래도 좋구요.ㅎㅎ	1
6354671	여기서 말도 안되는장면은 npg가 폭발했는데 건물지하가 안무너진것	1
9113398	시간때우려다가 전기세가 아까웠다 물어내라!	0
9554822	진짜 한번더보고싶은영화입니다콩코드기가나오는영화인데....끝장면이 참안타까운영화이지요	1
8934786	좀비 영화가 아니네요. 정말 별로네요. 시간 아까워요.	0
8057069	정말 비추입니다. 영화로 나오러면 최소 시간이 잇나요? 계속 시간을 끌려는것 같앗어요~~ 마지막 노래도 계속 반복에 외국사람들 나와서 입모양도 안맞고.. 아이들은 좋아햇지만 돈은 아까웠습니다. 질이 헝편없어요..	0
7672189	다크나이트라이즈와 블랙코미디와의 환상드라마	0
9253553	굿굿 재밌게 봤어요 !!	1
10001609	무조건 동성애를 안좋게보는사람들이 봤으면좋겠네요 두분연기잘봤습니다 ㅎㅎ	1
8534321	그시대그시절의 청춘상. 아련하고 우습고 짠하다	1
7227595	이거.. 공포영화가 맞는 지 모르겠다.. 이건 무슨 개연성도 없고 그냥 귀신 나와서 죽는게 끝인가? 적어도 영화가 무슨 메세지를 말하고자 하는지는 제대로 전달할 수 있어야 하는데.. 난 내가 OO이라 이해 못하는 줄 알았네	0
32896	롱~롱~롱~테이크!! 환장할 만큼 지루한 영화!!	0
9211557	80년대 sf영화인가요? 넘 허접해	0
8814409	재난 대책은 이렇게 해야 한다. 다시 봐도 시대가 지나도 전혀 손색이 없다	1
3006404	이런 붕뜬 이야기보단 현실적인 영화가 더 낫다..	0
9968790	못해도8점은되야지7점은아닌듯	1
10797	차마 20분을 버티지 못하고 나의 눈은 처참히 잠기고 말았다	0
9216073	코미디 좋아하는 사람만 보시길..	0
8882697	서른살이다 개잼있다ㅋㅋㅋㄱ	1
4047761	의외로 재밌어서 깜짝 놀랐습니다.	1
6306181	이런 OOO기 영화는 내가 태어나서 첨이다.	0
8685598	이 영화를 보기 전으로 돌아가고 싶어요	0
3113223	죽었다. 참 재미없다.	0
5779806	트레일러보고난후에 1분간 멍때린	1
8167157	로드리게스 영화 중 최고...반데라스 최고...셀마 최고...음악 쩔고 액션 쩔고...	1
10109024	몰입도 쩔어요 정재영씨를 드라마에서 볼 수 있어서 좋아요	1
1121237	죽을때까지 90년대초반의 멕라이언같은 존재를 또 볼 수 있을까	1
9575524	꿀잼 허니잼 포도잼 딸기잼	1
10070843	뭔가 스토리 전개가 잘 않되니까 걍 존나 멋있게 보여주자!! 이런느낌마치 드라마 예고편 5~6개 붙여논 영상 같다.	0
7449459	ㅉㅉ	0
9229795	드디어이영화를찾았네요 초딩때티비로 보고 아직까지 기억에남아서 찾아봤는데 디센트였어요 진짜지리는줄알았는데 호러영화중에 베스트죠	1
7658357	ㅜㅜ이기광님이연기를너무잘했어요!!진짜최고!!	1
9981262	미션임파서블 정주행 하는데 1은 진짜 첩보 스릴러의 한 획을 그었는데 2는 ㄹㅇ 눈이 썪는줄 알았네 오우삼은 비둘기 성애자인가 보다	0
9502207	생각나서 들렀는데 평점 왜이렇지....	1
4826685	2프로 빼고 98프로가 부족한느낌	0
2630692	여운이 오랫동안 남았던 영화	1
7441978	어머니께서 정말 좋아하실장르에요~ 꼭엄마께추천해드려야겠어요ㅎㅎ	1
6929752	앞으로는 저예산으로 싼티나게 찍은 영화는 티켓값도 절반 할인해야 할거같다. 돈 없어서 이렇게 밖에 못만드는게 더이상 변명거리가 될순 없는거다. 몇몇 잔인한 씬을 빼면 TV단막극 수준. 극장에서 돈 내면서 보기엔 무리수가 아닐까?	0
1960776	헉 더이상말이필요없는영화	0
814616	청리 중국사람입니다. 청리를 보조하는애가 한국마크 달고잇엇지	1
4247516	이런 영화 어디 없을까요?? 뭔가 묘하게 만드는영화인데..	1
5240145	재미있네요. 내용도 좋고....	1
1932329	어렸을때 최고 그 5명 이야 ㅋㅋ 원숭이 죽어서 졸라 슬펐음	1
6680138	이게 영화냐	0
390508	이 영화를 보면서 너무나 화가났다.......	1
4523477	이렇게 멋진 영화를 이제서 보다니..	1
8411456	명성을듣고 기대하고 봤지만 역시 한국드라마의 한계가 느껴지는 엉성한 스릴러 나쁘진않지만 그렇다고 이런평점을 받을만한 드라마는 아니다	0
7551429	비극적인 상황에 순응할 수 밖에 없는 복제인간의 삶과 감정을 세밀하게 그려냈다 SF 스토리를 현실적으로 담담히 보여주니 진지하게 생각하고 공감하게 된다	1
8952730	소년기의 추억이 함께했던 드라마 그리고 엔딩	1
8176012	친구2 보다 재밌네요!! 적극추천!!!	1
713043	기억도 잘 안날 정도로 어릴때 봤지만 엄청 좋아했던 만화ㅋㅋ	1
8915388	교육이 무너진 근본적인 원인에 대해 잘 보여준 영화 ... 어른들의 과오, 부모와 사회의 몰락이 순수한 아이들의 행동들로 보여지는 것	1
7129154	이런 로드무비 완전 좋더라~	1
2253820	감독이 약먹었다.제발 마약좀 하지마	0
10262377	한 남자의 인생에 대한 최고의 영화	1
9865210	재밌게봤어요 진짜 ! 영화구성도 제목답게 치밀하고 배우들 연기도 너무 좋고무엇보다 큰 정보와 교훈을 줘서 좋았습니다	1
287639	학교에서 빌려 봤는데 정말 재미있었음	1
3347104	좀더 재미있게 만들면..	0
9803970	정말 잘 만든 영화. 진국부 감독이 계속 이런 퀄리티의 영화를 만들어 주길 기원해본다.	1
9626257	현실을 그대로 보여주는 음악영화!!	1
4771096	전쟁의 비극을 잘 살린영화라고 생각한다. 화려한 전쟁영화는 아니지만 꼭봐야함.	1
8009422	볼거리도 많고 흥미진진 했다. 원작엔 못미쳐도 훌륭했고 특히 올랜도 블룸!	1
565610	최고, 정말 최고다,,	1
9543338	혼자보기에는 정말 좋은 영화임^^나름 작품이해하려 노력하고 심취하니 재밌더라고요	1
9866507	이런게 또 개봉하나?...스크린 낭비는 이런거임..	0
10231543	야구를 좋아하는 사람이라면 무조건 봐야하는 영화... 정말 안타까운 현실과 노력에 대한 이야기를 잘 다룬 영화인거 같네요.. 꼭 한번 보세요 후회는 안합니다..	1
4431859	나.. 나영아... ㅜㅜ	0
10127860	잘봤어요.. 가슴이 답답해서 많이 울었네요..	1
4513766	존나쓰레기;	0
10246099	이상하다 나카타 감독 링은 잘 만들었는데 이건 왠지...;;.	0
8434571	별덤높이기다디다디도러	1
2554380	당시 60대의 레슬리 닐슨의 기념비적인 코믹물.. 극장에서 배꼽잡고 웃었심	1
10007612	이 영화 뭔가요?? 남자인 제가 우연히 dvd구입후 벌써 여러번 보게 만들다니...정말 대학교 1학년때의 모습이 어느정도 보여서 그런지 자주 보게 됩니다^^	1
6065222	진짜 재미없다 ..	0
4663596	소지섭,윤계상,김하늘외 모든 배우와 스텝분들 좋은 드라마 만들어줘서 고마워요.	1
9177296	재미만있구만 ㅋ뭔작품성따지고보냐 ㅋㅋ	1
6680131	뒤늦게 알아버린 사랑.. 그동안의 삶은 무의미했던거지	1
1035617	보고싶다	0
7542878	재밌어요~ 근데 김조한씨인지..엔딩쏭 너무 쥐어짜는소리 불편해요~ 현태화이팅!!너가 사장해라~	1
3847256	그냥 놔두시지 그러셨어요...	0
2568203	21세기에 나온 20세기 영화	0
319879	존내멋잇어 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	1
4525340	돈도 아깝고 시간도 아까웠던 한심한 영화.. 솔직이 1점도 주기 아까운 영화.	0
8564656	에반게리온 서는 10점 인가요	1
9523414	설경구 는작품이라면무조건하고나오나보다그러다3류된다	0
5593536	재밌다........	1
4354459	아깝운 영화 ㅠㅠ	1
9262931	이 영화는 진짜 아름다운 영화다 이렇게 아름다운 영화를 만들수 있다는것에 놀랐다	1
8863281	집중해서 보니 긴박하고 재미나네 언론의 역할이나 강대국의 개입 왜 남일 같지 않게 느껴지지.. 우리의 과거와 조금은 비슷한..	1
3278032	볼만해요..	1
9268841	전편에 비해 달달함이나 설레임, 사랑스러움 등 모든 면에서 부족. 전편의 재탕 느낌. OST도 전편에 비해 귀에 안 들어 옴. 2편은 굳이 안 봐도 될 뻔	0
9478125	액션이 약했다 그리고 뭔가 스토리가 약한것 같다..3편에선 개선되길!	0
7410214	재미있던데 평점왜이러지?	1
5525385	슈퍼맨 死 - 최악의 편.	0
5347679	답답한 사람이 그걸 극복해가며 서로 공감을 만드는 과정이 좋았습니다. ^^	1
8640764	ㅈㄴ 웃김 성룡 코미디 액션의 한계ㅎㅎ	1
9295206	이럴줄알았어ㅠㅠ 망했어 망했어 그러니까 신세경은 아니랬자나....	0
5817614	달콤하지 않은 거짓말의 무한반복.	0
1934398	사랑한다.	1
6393700	공유 보려고 보는 영화	0
9725214	김범존#나멋쪙 남규리존나예뻥 이범수연기ㅎㄷㄷ	1
8660426	진짜 댓글보고 안보려 했었는데 볼영화 없어서 봤는데 진짜 재밌습니다..평점 1~2점 믿지마세여 효민 씨도 연기 잘하시고 감동도 있어요 ㅠㅠ 개인취향 일수도있는데 진짜 재밌게 봤습니다!	1
6815751	짐 자무시의 삽질	0
5232102	최고의 영화	1
8675548	말하고자 하는건 있는데 너무 나갔다. 보기에 눈살 찌푸려지는 대화와 몇 몇 장면들.. 예술이라기엔 아름답지 않은	0
7609770	약간 아쉬운면도없지 않았지만 제 기대이상이었습니다 배우들의 연기가 너무 좋아서 특히 마이한테 감정이입이 저절로 되드라구요 잘봤습니다!	1
3606612	야.	0
10274262	스토리는 탄탄하고 효과는 무섭고 무서운 영화 좋아하는데 한국 공포 영화 중 기담 다음으로 젤 재밌게 본 공포영화다	1
5229005	한 번도 안놀래키는 공포영화	0
5056687	감동....................ㅜㅜ	1
4900335	정말 잘 봤습니다^^ 수고많으셨네여^^	1
2690528	어렸을 때 봤을 때 영화 속 인어속 꼬리가 너무나 신비롭게 보였던.	1
3887375	초등학교때 이영화를 도대체 몇번이나 본지 모른다. 반담영화중 최고인듯	1
6632154	영화 스토리 흐름상 지루하지않고 일본영화는 정말 신기하다	1
8533373	와진짜 내가잠을 못자요ㅋ너무재밌어요~진짜 공감가고캐릭터하나하나 신경 많이쓰신거같아요~엄지원너무이쁘고 이지아 안쓰럽고..방금아빠품에 안겨 우는데..나도 같이울었어요..	1
5244441	죨라 지루하네..맷데이먼의 그린존급이네...	0
9972682	김소현의 연기가 해품달때보다 열 걸음은 발전한듯..^^ 재밌게 보고있어요~	1
717256	여기 나오는 아줌마들 다 귀여움^^.. 끝까지..	1
1439110	남자배우가 슈퍼소년앤드류였구나..어디서 많이 봤다 했더니만.	1
7682256	개인적으로 역대 가장 역겹고 재수없는 여주가 아닐까한다...	0
6112010	나도별로	0
8988806	재미있습니다...ㅠㅠ//	1
7951903	드라마 같은 앵글에 촬영기술 돈 버렸다	0
8938939	깡패 같은 세상 깡으로 뭘 버텨?연출이 깡패다 갈래가 뭐냐삼계탕 조금 먹고 후라이드 한입 먹고삼겹살 먹는 식이다	0
7072389	주인공머싯고ㅋㅋ드럼라인끼리할때는진짜소름돋음...이런영화많이나왓으면좋겟음	1
2394496	주윤발이 이런 흐접 영화에 출연했던게 당시에 참 안타깝더라는	0
5387938	날처음으로 평점하게만드는군 개 쓰 래 기 영화라고하기도뭐그럼 찌랭이감독임	0
7671637	그냥 영상미하고 배경을 잘만들었는데 역시인간의타락주된모습일뿐 그냥그이상으로 스토리는별로입니다.	0
8850411	재밌습니다. 꿀잼 ㅋㅋ	1
7250580	진짜 소름이 돋는다	1
7988124	최악...감동도없고 ....대놓고범죄..ㅡㅡ말도안돼는영화	0
5173058	역시 이재용에게 형사역할 참 잘어울림.베리굿!!!!!!!!!!이재용은 너무 멋있는 간지남	1
8536564	일베 놈들 봐라.이 영화 안 봤지만 10점은 줘야겠다.	1
6774576	나 이거~ 비디오 아줌마한테 막 사정해서 빌려봤었는뎅 ㅎㅎ	1
9312455	좋아요...^^~~	1
8863564	이도영오빠화이팅! 힝상응원해요	1
5340767	빛 좋은 개살구	0
4226854	지금 보면 저 사람들... 연기를 발로 한다. 너무 흔한 줄거리...	0
5812932	무조건 봐야되여~~강추!!	1
9535110	깜짝 난입이랑 침뱉는거 다시봐도 웃기네 ㅋㅋㅋㅋ	1
9134653	지금 보면 손발 오그라드는 장면이 많지만 그 당시 순수했던 시절에서나 나올 수 있는 거다. 빼어난 주제가만으로도 이 영화의 가치가 있다.	1
2463800	지하실에 갖혀서 속고사는건 어쩌면, 우리일지도 몰라.	1
456538	조정래와 임권택의 만남	1
6649473	역시	1
2447461	별 이유없이 그냥 가슴에 오래도록 남아 가끔 문득 생각이 나는 영화	1
4876540	이거 진짜 재미없음....눈물나게 재미없어요..	0
7521792	김희선이 주인공인줄알았으나 알고보니 김현주가주인공이었던 영화. 김희선은 조연은 얼마 안나옴. 영화자체는 무지 지루하고재미없음	0
9102561	간만에쓰레기영화보네요ㅋ	0
9567072	쓰레기다 솔직히...	0
3395835	영상미랑 내용이랑 다 괜찮았다!	1
5103747	역시 일본은 살색 많이 나오는 영화만 잘만드는듯..	0
9850340	호구 ㅅ ㄱ 들 ㅎㅎ 어차피 돈은 저여자애가 벌고 법적처벌은 호구들이 받는거아녀 ㅎㅎ 나같음더러워서라도 안한다 ㅎㅎ	0
6281505	불편한 진실을 여는 열쇠	1
4477460	완전 잼있네요 ㅋㅋ근데 이거 2편을 계획하고 끝낸거 같은데....2편은 어찌...?;;ㅜㅡ	1
2619740	스릴러적요소와 스페인특유에 유쾌함까지 묻어나는 웰메이드영화.	1
3843095	한편의 그림같은 영화다. 영상이 너무 아름다워요.	1
5208792	헤롱헤롱 술처먹구 영화만드나? 어쩜이리도 징글맞게 한결같은지..	0
3583812	코엔형제답다고 할 수 있는 그런 영화!! 진짜 영화랄 수 있는 영화!!	1
10277137	너무 새로운세상을 보여줄려고 하는거같다	0
9612351	이건 1점도 아까운 영화.	0
3930084	돌아가시겠다	0
8756540	맨날 얻어터지는 울버린때문에 1점 마이너스	1
2330755	종교 화합도 기대보다 비중도 낮고, 이 정도의 로맨스 영화는 깔리고 깔렸다.	0
4548589	시작부터 지루하다 드라마 야인시대가 백배낮다	0
2717776	더럽고 잔인한 그렇다고 고어영화 보다는 조금 약한 이상한 영화.	0
10238308	밀양성폭행 가해자들이 부디 지옥 깊숙히 떨어지기를 기원합니다^^	1
8311882	화려한 영상미를 뽐내는 현대판 천녀유혼! 아주 잘봤습니다. 매우만족!	1
1503337	무려 1억 5백만불이나 들어가고 건진건 1천만불	0
4491903	최악의 영화란 이런 것...	0
4529936	이게 뭐니..흡입력도 없고 재미도없고 영화에 집중못하긴 첨이다	0
5383805	전편들과 다른 스타일이어서 그렇지 이렇게 욕먹을 영화가 아니다. 상당한 수작	1
6830812	뭥미? 헐~	0
3047075	오씨엔서 방금봤다.. 이건 뭐 긴평점도 필요없네..장난하냐? 개나소나 영화만드네	0
423224	^^	1
9233701	난 일본정서랑.. 안맞는듯 보는 유치해...	0
580798	재미있었습니다 .악플을 왜다는지 .. 디아나 암프트 이쁨니다 ^^	1
6746443	긴장감도 몰입도도 제로, 뭘말하는건지도 모르겠고.. 투철한 기자정신에 대한 어필도 부족하고... 이렇게밖에 못만드나.. 실망스러움	0
342862	Wow~! 멋진 반전!!!! 온 몸에 전율이 흐르는 영화!!!!	1
9497939	정말 재미있게봤어요 스토리도 좋았고, 메세지도 담겨져있어서 여운이 많이 남네요 스톱모션은 뭐 말이 필요없고 최고... 보면서 장면 하나하나 정성이 느껴졌습니다.	1
6181785	억지로 다 봄. 당시에는 어땠을지 모르겠으나, 지금보기엔 연기도 별로,스토리도 별로	0
9419919	노다메에 비해 아쉽지만 그래도 좋아요	1
6291940	가슴한번 보기위해서 죽기살기로 배구로 뻘짓을 승부하는 멘붕의 페러다임을 보여줌	0
2905528	케로로완전간지난다	1
785805	너무,,, 당황, 비때문에 봤지만 너무 몰상식해서 다 안봤다.	0
8513140	전혀 지루하지 않다. 집에서 나갈듯말듯 이어지는 전개. 특히 휴대폰 물에 빠뜨릴때 나는 같이 경악.ㅠ	1
9167898	송혜교은퇴하길 정말 알면알수록 역겨운 연예인! 가증스럽고 짜증스럽다. 해외부동산..ㅉㅉ 부동산의 여왕인가요?? 홍보를 위한 착한척 쑈할때도 싫었는데 탈세이후 행각을 보니 뻔뻔그자체..	0
6782878	저는여기나오는사람들팬은아니였지만시사화에서봤는데요신선한소재에노래도좋았네요 하지만연기력이조금아쉬웠던것같군요 그래도잠깐쉬어가는생각으로재밌게보면무엇보다노래가좋아서정서에는좋을것같아요	1
7958989	천안함프로젝트 같은 불후의 명화는 3점도 안되는데 으리영화나 이딴영화는 10점에 가까운 뇌입원 진짜	0
9993021	스토리와 영상미의 완벽한 조화	1
201356	최고의 사랑을 느끼게 해준 영화	1
10065988	뭘 말하고싶은지 잘 모르겠네요.. 남자지만 여주보다 남주에 더 눈이 갔습니다. 남주 정말멋져요	0
3299318	이영화는 진짜 제이슨을 욕하는 영화	0
7226053	그냥 한마디할게요OO 보지마	0
9663187	이게 5점이라는것에 놀랍다 5점이 왜놀랍나 하면은 뒤에잇던 남자세명이 욕하며 중간에나가드라	0
9321578	안보면 인생을 낭비하는 것과 같다.	1
9761205	리암 니슨형 엄청 고생하면서 찍었는데 영화 자체는 드럽게 잼없드라.	0
7941987	완전 짜증남.내용이..도대체 뭐가 결혼의 여신이라는건지..불륜의 여신이 맞겠네..어제 보는데 넘 짜증나서 앞으로 안볼것임..정말 한심한 드라마..차라리 조민수 나오는 부분만 분량을 늘렸으면..그부분만 잼남..앞으로 안볼것임	0
9517787	단순한 스토리지만 순순함의매력이 끌리는 영화다	1
9197684	내용도 모르겠고.. 화면 구성도 요상(저긴 비오는데 여긴 맑고..)하고.. 저예산 영화인가? 암튼 저런걸 왜 만들지??	0
8369972	주원오빠랑 기웅오빠 보고 완전히 빠졌어요♡ 다들 정말 촬영 수고 많으셨어요^^ 항상 배우님들 응원합니다! 파이팅~~~	1
4472522	이거 영화야?	0
3840978	너무재밌게 봤어요...	1
688928	영화를 무너뜨린다	1
9704094	요망한 년... 결국 남는 건 후회뿐이겠지 뿌린 만큼 거두는 거라는 걸 다시 한 번 느끼는 계기가 되겠지.	1
2597919	뭔가 있을 것 같으면서도...알수 없는 이상한 영화...	0
2193986	주정뱅이의 횡설수설 이야기를 2시간 들어준 기분	0
10062377	흥미진진하고 재밌었습니다 좋네요	1
2572771	학생(중~대)절때로보지말껏,어린아들캐초딩들만 관람할껏	0
9142221	The fockrersㅋㅋㅋㅋ 여전히 재미있다. 유머코드를 이해 못하면 재미없을듯ㅋㅋㅋ	1
625483	오랜만에 보는 줄리엣 비노쉬...기대한다.	1
9919303	룰 어겨서 죽었겠지. 뭘 그걸 따라서 또 게임을 해.	0
3075102	꿈을 먹고 삽시다 종은영화다	1
8119913	표지판좀 빨랑멈처라 머하는 짓거린지 참...시청자우롱하는것도아니고 속 디배 지긋네	0
1610168	영화내공 향상을 위해 이를 악물고.. 감내해야할 성장통	0
7871154	진짜 인생최악	0
8008519	앤 해서웨이 너무 이뻐요. 그녀의 사랑스러움이 극에 달한 영화 . 10대 소녀들이 좋아할 영화..다시 보고 싶다.	1
4446116	진짜 대박!!!! 미친듯이 웃다가 라이브 장면에서는 심장이 터지는줄 알았다!	1
10002533	발연기 최강! 다들 연기를 하는건지 인상 졸라리 쓰고, 스토리도 뭐가뭔지 매순간 총쏘다 끝남.	0
9720220	우리나라 최고의 애니메이션	1
6550517	쓰레기ㅡㅡ	0
9132416	이거 어릴때 티비에서 해주는거 녹화테이프로 녹화해놓고 맨날 봤었는데..ㅋㅋ	1
9683245	전설이 여기서 시작되는군	1
9419218	가면갈수록 자기부대 자랑질같노... tv나온다고 사병들 개고생했을것뻔하고...	0
4899648	기대보다 나은데?ㅋㅋ그래서 난1점.	0
2594421	짜증나는 여자 비명소리만 기억에 남는다... 끌까말까 망설였던 영화.	0
4033494	맨땅에 시청률	0
3851159	프랑스의 자국 전투기 홍보영상	0
5152035	의미가 뭘까...///	0
2021442	이건 범죄 수준이다..	0
8864868	열여덟 그리고 지금까지도 전환점이 된 영화	1
3299516	정말 현실성없는 영화	0
9920415	개인적 점수는 9점. 김희선의 재발견에 +1점. 합이 10점. 취향을 탈거 같으면서도 의외로 누구나 빠져드는 영화.	1
6828916	엄마랑 정말 재미있게 봤었지ㅎㅎ... 마지막 장면이 기차 타고 떠나는거였었나...	1
9832556	스토리가 2프로 아쉽지만 소재 선택이 좋습니다. 꼭 봐보세요	1
6320262	적당히 좀 하자...우리는 봉이 아니라구...대동강물장사도 이런 대동강물장사가 없네	0
9788487	박평식-뚜껑열린다ㅋㅋㅋ	0
7783415	배급사의 머리가 의심된다 어떻게 이게 레옹2지...	0
8848143	로버트드니로+알파치노=명화. bacause she got a great ass!! ㅋㅋㅋㅋ	1
8950191	스토리구상은좋은데 대사가탄탄하지않아	0
10022320	임권택 감독 영화를 많이 본 것은 아니지만, 이 영화 역시 구성이 탄탄하고 장면마다 상징적 의미가 묵직하고 섬세하게 들어있다.	1
8850173	이걸 2004년에 만들엇다는건 그만큼 로봇이 발전할거라 예상한거겟죠? 정말...멋지고 스토리 굿굿 재미잇기도하고... 마치 미래에일어날것만같은 느낌...?	1
9761679	자비에 돌란 영화는 본인이 게이답게 모든 연출작이 게이코드가 확실하게 들어가있음. 일반인이 봤을때 공감할만한 부분을 찾기힘들다	0
9435611	결정적인 부분은 우연에 기댄다. 허술하고 현실성 없는 추리도 문제. 심리학자가 일은 안하고 탐정놀이하는것도 문제. 사람들이 상담받으러 왔다가 사건만(?) 던져주고 가는등..'설정'을 위한 설정 때문에 어이가 없다. 직소퍼즐 같은 진부한 소품도 유치.	0
9075587	짜고치는 고스톱에 마지막 장면 진짜 허무함.ㅡㅡ	0
9240110	마동석씨가 주연도 아니고. 아역이 주연임. ㅡ.ㅡ... 마동석을 데리고.. 영화를 이렇게 만들다니..진짜 충격의 도가니임....그냥그돈으로 치킨한마리	0
6556328	감동의 전율☆	1
1697621	많은 것에 대해 배웠다. 캐리와 빅이 행복하길..♥	1
2503372	최고다 이연걸 영화 최고중의 최고..	1
9685643	인상깊은 영화였어요'가구야 공주 이야기' 노래도 영화 보고 나니 가사가 뒷이야기처럼 들렸었구요	1
9198205	코믹 호러용치고 수작인데 평점 너무 낮다	1
7218491	영화수준에 비해 평점이 지나치게 높아서 1점 ... 실제로는 5점정도? 일단 여주인공의 행동이 너무 작위적이다.	0
7245463	이연걸 악역이지만 그래도 주연급에 영화는 흥행성공몇년안에 할리우드 대박작품하나 더내길 바란다	1
5759111	난리났다 난리나..여기가 무슨패션쇼장이야?영화야?	0
1121319	이런 영화가 단 '한'관에서 상영된다는 것이 우리의 현실이다	1
